,file,index,start,end,label2a,label2b,label6,label7,split
16689,bNQkb4K5DX0,0,2.805,18.881,1,1,0,2,1
16690,bNQkb4K5DX0,1,27.569,36.461,1,1,2,1,1
16691,bNQkb4K5DX0,2,43.832,48.414,1,0,3,0,1
16692,bNQkb4K5DX0,3,57.74,65.086,1,1,0,3,1
16693,bNQkb4K5DX0,4,64.435,75.901,1,1,0,1,1
16694,bQ8QteHvrEk,0,0.0,20.896,1,1,0,1,1
16695,bQcJVJcpgAs,0,0.0,18.801,1,1,0,2,0
16696,bQcJVJcpgAs,1,18.28,33.108,1,1,0,1,0
16697,bQcJVJcpgAs,2,69.444,87.265,1,1,0,3,0
16698,bQcJVJcpgAs,3,87.004,100.366,1,1,0,2,0
16699,bU6CgE_kMRY,0,49.788,73.307,0,-1,1,-1,0
16700,bU6CgE_kMRY,1,159.21,180.404,1,0,3,0,0
16701,bU6CgE_kMRY,2,179.404,200.867,1,0,1,0,0
16702,bU6CgE_kMRY,3,199.867,207.712,1,1,0,2,0
16703,bUFAN2TgPaU,0,-0.467573696145,2.18866213152,1,1,0,1,0
16704,bUFAN2TgPaU,1,50.4766439909,53.7614512472,1,1,0,2,0
16705,bUFAN2TgPaU,2,4.85034013605,8.07528344671,1,1,0,1,0
16706,bUFAN2TgPaU,3,7.81360544218,19.4993197279,1,1,0,1,0
16707,bUFAN2TgPaU,4,18.4993197279,24.6376417234,1,1,0,2,0
16708,bUFAN2TgPaU,5,23.6376417234,28.0698412698,1,1,0,1,0
16709,bUFAN2TgPaU,6,31.5297052154,37.40861678,1,1,0,2,0
16710,bUFAN2TgPaU,7,36.5882086168,43.0857142857,1,1,0,2,0
16711,bUFAN2TgPaU,8,42.0857142857,49.012244898,1,1,0,1,0
16712,bVhWpCvpSs4,0,0.0,1.64,1,0,0,0,0
16713,bVhWpCvpSs4,1,0.899,6.329,1,1,0,2,0
16714,bVhWpCvpSs4,2,5.329,12.625,1,1,0,2,0
16715,bVhWpCvpSs4,3,12.214,16.915,1,1,0,2,0
16716,bVhWpCvpSs4,4,15.995,20.327,1,1,0,2,0
16717,bVhWpCvpSs4,5,19.896,24.568,1,1,0,1,0
16718,bVhWpCvpSs4,6,23.797,32.42,1,1,0,2,0
16719,bVhWpCvpSs4,7,51.844,55.717,1,1,0,3,0
16720,bWmrrWQOVCM,0,80.01,94.369,1,1,0,1,2
16721,bWmrrWQOVCM,1,105.382,114.912,1,1,1,1,2
16722,bWmrrWQOVCM,2,13.6,20.437,1,0,1,0,2
16723,bWunvAd96zI,0,0.0,3.745,1,0,0,0,1
16724,bWunvAd96zI,1,3.733,10.659,0,-1,0,-1,1
16725,bWunvAd96zI,2,10.288,22.063,1,1,0,1,1
16726,bWunvAd96zI,3,22.071,29.656,1,1,1,1,1
16727,bWunvAd96zI,4,29.674,34.874,1,0,0,0,1
16728,bWunvAd96zI,5,34.653,38.067,1,0,0,0,1
16729,bWunvAd96zI,6,37.327,47.995,1,0,0,0,1
16730,bWunvAd96zI,7,47.912,51.876,1,1,0,2,1
16731,bYt4wybVLRQ,0,60.344,65.864,1,1,0,2,0
16732,bYt4wybVLRQ,1,64.864,69.496,1,1,0,1,0
16733,bYt4wybVLRQ,2,70.501,75.093,0,-1,0,-1,0
16734,bYt4wybVLRQ,3,13.501,23.081,1,1,0,2,0
16735,bYt4wybVLRQ,4,38.404,41.799,1,1,0,1,0
16736,bZ2ytqPtyK4,0,86.545,93.042,1,1,0,2,0
16737,b_SffSbPVJM,0,137.779365079,148.095918367,0,-1,2,-2,0
16738,b_SffSbPVJM,1,36.0605442177,46.2473922902,0,-1,4,-2,0
16739,b_SffSbPVJM,2,46.5965986395,58.3698412698,0,-1,2,-1,0
16740,b_SffSbPVJM,3,75.4011337868,101.382086168,0,-1,0,-1,0
16741,b_SffSbPVJM,4,108.785260771,120.668253968,0,-1,3,-1,0
16742,b_SffSbPVJM,5,121.2569161,137.779365079,1,1,5,1,0
16743,babuyKl7EAw,0,0.0,5.8,1,1,0,1,0
16744,babuyKl7EAw,1,4.8,9.781,1,1,1,1,0
16745,babuyKl7EAw,2,87.243,106.003,1,1,0,1,0
16746,babuyKl7EAw,3,105.751,112.737,1,1,0,2,0
16747,babuyKl7EAw,4,8.821,15.768,1,0,1,0,0
16748,babuyKl7EAw,5,14.768,21.495,1,0,0,0,0
16749,babuyKl7EAw,6,21.173,29.048,1,1,1,2,0
16750,babuyKl7EAw,7,28.586,42.178,1,0,1,0,0
16751,babuyKl7EAw,8,42.315,50.06,1,0,1,0,0
16752,babuyKl7EAw,9,49.529,71.431,1,1,1,1,0
16753,babuyKl7EAw,10,70.89,84.352,1,1,0,1,0
16754,babuyKl7EAw,11,84.04,87.844,1,0,0,0,0
16755,badtXoOJaf8,0,0.0,6.938,0,-1,1,-2,0
16756,badtXoOJaf8,1,19.956,25.336,1,1,1,1,0
16757,badtXoOJaf8,2,41.367,47.655,0,-1,1,-3,0
16758,badtXoOJaf8,3,48.521,50.748,0,-1,1,-2,0
16759,badtXoOJaf8,4,49.748,55.019,1,0,1,0,0
16760,bcns0Gu66D8,0,0.0,2.867,1,0,0,0,0
16761,bcns0Gu66D8,1,11.735,14.87,0,-1,4,-1,0
16762,bcns0Gu66D8,2,13.87,20.088,0,-1,4,-1,0
16763,bcns0Gu66D8,3,19.507,23.201,0,-1,0,-2,0
16764,bcns0Gu66D8,4,32.507,43.754,0,-1,0,-1,0
16765,bdFCD-3BCRg,0,3.893,9.931,1,1,0,1,2
16766,bdFCD-3BCRg,1,8.931,13.104,1,1,0,1,2
16767,bdFCD-3BCRg,2,62.928,73.227,1,1,0,1,2
16768,bdFCD-3BCRg,3,72.646,82.107,1,1,0,1,2
16769,bdFCD-3BCRg,4,82.045,86.627,1,1,0,1,2
16770,bdFCD-3BCRg,5,86.106,90.987,1,1,0,1,2
16771,bdFCD-3BCRg,6,90.835,95.556,1,1,0,1,2
16772,bdFCD-3BCRg,7,95.145,103.149,1,1,0,1,2
16773,bdFCD-3BCRg,8,103.456,106.851,1,1,0,1,2
16774,bdFCD-3BCRg,9,106.28,114.374,1,1,0,2,2
16775,bdFCD-3BCRg,10,113.374,120.719,1,0,0,0,2
16776,bdFCD-3BCRg,11,119.719,125.758,1,1,0,1,2
16777,bdFCD-3BCRg,12,12.732,20.467,1,1,0,1,2
16778,bdFCD-3BCRg,13,125.536,129.878,1,1,0,2,2
16779,bdFCD-3BCRg,14,130.026,137.601,1,0,0,0,2
16780,bdFCD-3BCRg,15,137.299,141.891,1,1,0,1,2
16781,bdFCD-3BCRg,16,141.45,150.971,1,1,0,2,2
16782,bdFCD-3BCRg,17,149.971,164.22,1,1,0,2,2
16783,bdFCD-3BCRg,18,163.959,169.488,1,1,0,1,2
16784,bdFCD-3BCRg,19,21.044,26.962,1,1,0,3,2
16785,bdFCD-3BCRg,20,26.411,31.572,1,1,0,1,2
16786,bdFCD-3BCRg,21,31.051,38.526,1,1,0,1,2
16787,bdFCD-3BCRg,22,38.584,45.331,1,1,0,2,2
16788,bdFCD-3BCRg,23,44.869,50.659,1,1,0,1,2
16789,bdFCD-3BCRg,24,50.257,56.376,1,1,0,1,2
16790,bdFCD-3BCRg,25,56.503,63.928,1,1,0,1,2
16791,bdtwQxwySN0,0,0.0,10.041,1,0,2,0,0
16792,bdtwQxwySN0,1,10.737,19.11,0,-1,0,-1,0
16793,bdtwQxwySN0,2,93.239,99.108,1,1,2,2,0
16794,bdtwQxwySN0,3,109.932,119.123,1,1,0,2,0
16795,bdtwQxwySN0,4,126.654,133.031,0,-1,2,-1,0
16796,bdtwQxwySN0,5,19.717,28.19,0,-1,2,-2,0
16797,bdtwQxwySN0,6,28.247,39.484,0,-1,2,-1,0
16798,bdtwQxwySN0,7,46.366,57.044,0,-1,2,-2,0
16799,bdtwQxwySN0,8,67.807,80.032,0,-1,2,-3,0
16800,bfy28AlY-TQ,0,27.459,33.138,1,1,0,1,0
16801,bfy28AlY-TQ,1,32.138,56.405,1,1,0,2,0
16802,bfy28AlY-TQ,2,73.993,96.375,0,-1,1,-3,0
16803,bfy28AlY-TQ,3,98.019,115.401,0,-1,1,-1,0
16804,bfy28AlY-TQ,4,114.401,126.406,0,-1,2,-3,0
16805,bge5PUG3G4A,0,5.629,15.029,1,1,0,1,0
16806,bge5PUG3G4A,1,14.389,19.07,1,0,0,0,0
16807,bge5PUG3G4A,2,24.356,36.68,1,1,0,2,0
16808,bge5PUG3G4A,3,36.209,47.137,1,1,0,3,0
16809,bh4_Kd4hhd4,0,12.782,36.6,1,1,0,1,0
16810,bhFK-xy76U4,0,19.906,26.054,1,1,0,1,0
16811,bhFK-xy76U4,1,25.434,30.834,1,1,0,1,0
16812,bhPB19tr-JY,0,0.0,6.878,1,1,0,2,0
16813,bhPB19tr-JY,1,6.467,23.251,1,1,0,2,0
16814,bhPB19tr-JY,2,22.71,29.247,1,1,0,1,0
16815,bhPB19tr-JY,3,35.151,48.503,1,1,0,1,0
16816,bhPB19tr-JY,4,53.001,63.669,1,1,0,1,0
16817,bhPB19tr-JY,5,63.188,70.234,1,1,0,1,0
16818,bj9e8w4vNxo,0,0.0,2.917,1,0,0,0,1
16819,bj9e8w4vNxo,1,67.199,79.643,1,0,0,0,1
16820,bj9e8w4vNxo,2,85.138,93.471,1,1,0,1,1
16821,bj9e8w4vNxo,3,96.761,105.713,0,-1,0,-1,1
16822,bkP-BNW4oMg,0,0.051,9.043,1,1,0,2,0
16823,bkP-BNW4oMg,1,8.043,14.321,1,1,0,1,0
16824,bkP-BNW4oMg,2,22.859,27.262,1,0,0,0,0
16825,bkP-BNW4oMg,3,27.14,35.204,0,-1,0,-1,0
16826,bkP-BNW4oMg,4,34.204,39.574,1,0,0,0,0
16827,bkP-BNW4oMg,5,38.574,49.98,1,1,0,1,0
16828,bkX5FOX22Tw,0,0.27074829932,5.42131519274,1,0,0,0,2
16829,bkX5FOX22Tw,1,5.50884353741,8.62403628118,1,0,0,0,2
16830,bkX5FOX22Tw,2,7.96326530612,11.0984126984,1,1,0,1,2
16831,bkX5FOX22Tw,3,26.8204081633,36.0816326531,1,1,0,1,2
16832,bkX5FOX22Tw,4,35.4308390023,41.7088435374,0,-1,0,-1,2
16833,bkX5FOX22Tw,5,40.768707483,47.2462585034,1,0,0,0,2
16834,bkX5FOX22Tw,6,46.7052154195,50.0897959184,1,0,0,0,2
16835,bnzVR2ETQQ8,0,0.0,11.976,0,-1,3,-1,2
16836,bnzVR2ETQQ8,1,37.037,49.98,0,-1,0,-1,2
16837,bnzVR2ETQQ8,2,49.629,54.949,1,1,0,2,2
16838,bpvYdXVlgvc,0,0.0,5.092,0,-1,2,-2,1
16839,bpvYdXVlgvc,1,4.611,8.644,1,0,2,0,1
16840,bpvYdXVlgvc,2,30.751,35.303,0,-1,2,-2,1
16841,bpvYdXVlgvc,3,34.513,39.813,0,-1,2,-2,1
16842,bpvYdXVlgvc,4,39.621,43.704,0,-1,2,-2,1
16843,bpvYdXVlgvc,5,42.704,51.646,0,-1,2,-2,1
16844,bvycs3BXtx0,0,46.426,66.213,0,-1,0,-2,2
16845,bvycs3BXtx0,1,65.782,85.41,1,0,1,0,2
16846,bzPFUVGPS3c,0,13.361,22.592,1,0,5,0,0
16847,bzPFUVGPS3c,1,33.216,45.81,1,1,0,1,0
16848,bzPFUVGPS3c,2,44.81,55.996,1,1,0,1,0
16849,bzPFUVGPS3c,3,80.888,93.292,1,1,0,1,0
16850,bzPFUVGPS3c,4,92.292,111.52,1,1,0,2,0
16851,c1a1y9ytHH0,0,0.0124716553288,9.72040816327,1,1,5,1,1
16852,c1a1y9ytHH0,1,9.72040816327,16.4850340136,1,0,0,0,1
16853,c1a1y9ytHH0,2,69.4845804989,79.1326530612,1,0,1,0,1
16854,c1a1y9ytHH0,3,25.0056689342,35.8510204082,1,0,5,0,1
16855,c1a1y9ytHH0,4,53.0020408163,57.6514739229,1,0,0,0,1
16856,c1a1y9ytHH0,5,58.1204081633,62.0714285714,1,1,0,1,1
16857,c5-L8vC6_sk,0,64.774,87.694,1,1,0,2,0
16858,c5-L8vC6_sk,1,7.933,13.972,1,1,0,1,0
16859,c5-L8vC6_sk,2,18.918,27.471,1,1,0,1,0
16860,c5-L8vC6_sk,3,29.255,45.999,0,-1,1,-1,0
16861,c5-L8vC6_sk,4,54.697,62.651,1,0,0,0,0
16862,c5AJbOd794U,0,-0.487528344671,5.42131519274,1,0,0,0,0
16863,c5AJbOd794U,1,4.61088435374,10.0009070295,0,-1,0,-1,0
16864,c5AJbOd794U,2,11.9641723356,17.1047619048,1,1,0,1,0
16865,c5AJbOd794U,3,25.9324263039,28.4789115646,1,1,0,2,0
16866,c5AJbOd794U,4,27.947845805,30.9931972789,1,1,0,2,0
16867,c5AJbOd794U,5,30.5319727891,32.7891156463,1,1,0,2,0
16868,c5AJbOd794U,6,31.968707483,36.5505668934,1,0,1,0,0
16869,c5VEvmutmVg,0,0.0,8.634,1,1,0,2,2
16870,c5VEvmutmVg,1,8.193,10.979,1,1,0,1,2
16871,c5VEvmutmVg,2,26.461,30.494,1,1,0,2,2
16872,c5VEvmutmVg,3,29.494,32.55,1,1,0,2,2
16873,c5VEvmutmVg,4,32.986,44.722,1,0,0,0,2
16874,c5VEvmutmVg,5,44.221,49.262,1,1,0,1,2
16875,c5VEvmutmVg,6,48.741,51.686,1,0,0,0,2
16876,c5VEvmutmVg,7,50.766,52.794,0,-1,0,-1,2
16877,c5VEvmutmVg,8,52.203,55.418,1,0,0,0,2
16878,c5VEvmutmVg,9,54.777,60.566,1,1,0,1,2
16879,c5VEvmutmVg,10,60.075,63.859,1,1,0,1,2
16880,c5VEvmutmVg,11,63.298,72.05,1,0,0,0,2
16881,c5VEvmutmVg,12,10.797,15.738,1,1,0,1,2
16882,c5VEvmutmVg,13,14.957,18.482,1,1,0,1,2
16883,c5VEvmutmVg,14,17.482,20.317,1,1,0,2,2
16884,c5VEvmutmVg,15,19.846,22.333,1,1,0,2,2
16885,c5VEvmutmVg,16,21.672,23.42,1,1,0,2,2
16886,c5VEvmutmVg,17,22.53,24.448,1,1,0,2,2
16887,c5VEvmutmVg,18,23.448,25.835,1,1,0,3,2
16888,c5VEvmutmVg,19,25.234,27.401,1,1,0,2,2
16889,c5cB7AfVgcE,0,79.63,89.281,1,1,0,2,1
16890,c5cB7AfVgcE,1,88.281,93.082,1,0,5,0,1
16891,c5cB7AfVgcE,2,28.666,34.815,1,1,0,1,1
16892,c5cB7AfVgcE,3,33.874,44.502,0,-1,0,-1,1
16893,c5zxqITn3ZM,0,6.337,13.722,1,1,0,1,2
16894,c5zxqITn3ZM,1,24.566,29.876,1,0,0,0,2
16895,c5zxqITn3ZM,2,29.255,35.902,1,1,0,2,2
16896,c5zxqITn3ZM,3,34.902,39.324,1,1,0,1,2
16897,c5zxqITn3ZM,4,38.324,54.011,1,1,0,1,2
16898,c5zxqITn3ZM,5,55.485,59.039,1,1,0,1,2
16899,c5zxqITn3ZM,6,58.229,71.641,1,1,0,1,2
16900,c6wuh0NRG1s,0,-0.487528344671,4.4335600907,1,0,0,0,0
16901,c6wuh0NRG1s,1,3.76281179138,11.7868480726,1,0,0,0,0
16902,c6wuh0NRG1s,2,52.2925170068,57.3732426304,1,1,0,2,0
16903,c6wuh0NRG1s,3,11.3555555556,14.5505668934,1,1,0,1,0
16904,c6wuh0NRG1s,4,16.114739229,29.0276643991,1,0,0,0,0
16905,c6wuh0NRG1s,5,28.8158730159,35.1038548753,1,1,0,1,0
16906,c6wuh0NRG1s,6,39.0326530612,45.6997732426,1,1,0,1,0
16907,c6wuh0NRG1s,7,44.6997732426,52.9632653061,1,1,0,1,0
16908,c7xUcM68IFE,0,38.7433106576,46.4480725624,0,-1,0,-1,0
16909,c7xUcM68IFE,1,45.8571428571,51.9954648526,0,-1,0,-1,0
16910,c7xUcM68IFE,2,51.1750566893,56.4653061224,1,1,0,1,0
16911,c7xUcM68IFE,3,2.22630385488,9.57188208617,1,1,0,1,0
16912,c7xUcM68IFE,4,9.5995464853,12.7446712018,1,1,0,2,0
16913,c7xUcM68IFE,5,12.1437641723,19.2798185941,1,1,0,1,0
16914,c7xUcM68IFE,6,31.6993197279,36.1814058957,1,1,0,1,0
16915,c7xUcM68IFE,7,35.2612244898,38.6258503401,1,1,0,1,0
16916,c805Td8A_Ek,0,65.063,70.643,1,1,0,1,0
16917,c805Td8A_Ek,1,69.962,75.572,1,1,0,1,0
16918,c805Td8A_Ek,2,74.572,79.633,1,1,1,1,0
16919,c805Td8A_Ek,3,78.633,91.466,1,1,0,2,0
16920,c805Td8A_Ek,4,90.805,97.043,1,1,0,1,0
16921,c805Td8A_Ek,5,13.82,26.264,1,1,5,1,0
16922,c805Td8A_Ek,6,96.592,107.27,1,1,0,1,0
16923,c805Td8A_Ek,7,123.98,134.717,1,1,0,2,0
16924,c805Td8A_Ek,8,25.883,31.672,0,-1,1,-1,0
16925,c9hE1ghElrM,0,0.0,8.105,1,0,1,0,2
16926,c9hE1ghElrM,1,7.554,14.62,1,0,0,0,2
16927,c9hE1ghElrM,2,14.089,18.931,1,0,0,0,2
16928,c9hE1ghElrM,3,18.459,23.53,0,-1,1,-2,2
16929,c9hE1ghElrM,4,22.999,26.214,1,0,0,0,2
16930,c9jD33baJ60,0,-0.487528344671,14.3210884354,1,0,1,0,0
16931,c9jD33baJ60,1,14.0793650794,19.7287981859,0,-1,4,-2,0
16932,c9jD33baJ60,2,19.0979591837,25.2263038549,1,0,0,0,0
16933,c9jD33baJ60,3,25.2240362812,30.2848072562,1,1,0,1,0
16934,c9jD33baJ60,4,29.7537414966,36.2911564626,1,1,0,1,0
16935,c9jD33baJ60,5,35.7102040816,44.7219954649,1,1,0,1,0
16936,c9jD33baJ60,6,44.220861678,47.4757369615,1,1,0,2,0
16937,cAA2mONG98w,0,0.0,16.237,1,1,0,1,0
16938,cAA2mONG98w,1,21.163,31.961,1,1,0,1,0
16939,cEXJ2zFbC9I,0,0.839,5.641,1,0,1,0,0
16940,cEXJ2zFbC9I,1,5.04,29.407,1,0,1,0,0
16941,cEXJ2zFbC9I,2,64.056,75.482,0,-1,1,-1,0
16942,cEXJ2zFbC9I,3,75.141,89.39,0,-1,1,-2,0
16943,cEXJ2zFbC9I,4,88.969,102.351,0,-1,5,-1,0
16944,cHBRDdSXLtU,0,0.0,11.787,0,-1,1,-2,0
16945,cHBRDdSXLtU,1,32.158,46.468,0,-1,0,-1,0
16946,cHrOisasWLU,0,0.91927437642,6.12970521542,0,-1,0,-1,0
16947,cHrOisasWLU,1,17.6712018141,24.9768707483,0,-1,1,-1,0
16948,cHrOisasWLU,2,24.0467120181,32.3401360544,0,-1,0,-1,0
16949,cKUPgzZu-Fk,0,87.453,93.631,1,1,0,1,0
16950,cKUPgzZu-Fk,1,18.898,39.065,1,1,0,2,0
16951,cKUPgzZu-Fk,2,62.729,70.334,1,0,0,0,0
16952,cKldvZeyRDA,0,3.843,13.273,0,-1,1,-2,0
16953,cKxNJY7sA8s,0,0.0,19.679,1,1,0,1,0
16954,cKxNJY7sA8s,1,19.178,33.717,1,1,0,1,0
16955,cM1Zuji24dI,0,71.0609977324,93.8092970522,1,0,1,0,0
16956,cM1Zuji24dI,1,93.8092970522,105.502721088,1,0,5,0,0
16957,cMUS4nhcKCQ,0,0.0124716553288,2.53673469388,1,1,0,1,0
16958,cMsTvqU_-rc,0,0.0,22.862,1,1,0,2,0
16959,cMsTvqU_-rc,1,37.227,55.777,1,1,0,2,0
16960,cOcNe3L4VAg,0,0.0,6.01,1,1,0,2,0
16961,cOcNe3L4VAg,1,5.449,21.395,1,1,0,2,0
16962,cOcNe3L4VAg,2,65.692,70.703,1,1,0,2,0
16963,cOcNe3L4VAg,3,70.112,82.925,1,1,0,1,0
16964,cOcNe3L4VAg,4,82.095,86.717,1,1,0,2,0
16965,cOcNe3L4VAg,5,85.717,93.691,1,0,0,0,0
16966,cOcNe3L4VAg,6,93.03,104.396,1,1,0,2,0
16967,cOcNe3L4VAg,7,103.396,111.909,1,1,0,2,0
16968,cOcNe3L4VAg,8,20.395,24.638,1,1,0,2,0
16969,cOcNe3L4VAg,9,23.638,30.085,1,1,0,2,0
16970,cOcNe3L4VAg,10,29.674,38.087,1,1,0,1,0
16971,cOcNe3L4VAg,11,37.776,42.158,1,1,0,1,0
16972,cOcNe3L4VAg,12,41.208,45.58,1,1,0,1,0
16973,cOcNe3L4VAg,13,44.58,55.976,1,1,0,1,0
16974,cOcNe3L4VAg,14,55.226,58.68,1,1,0,1,0
16975,cOcNe3L4VAg,15,57.68,66.652,1,1,0,1,0
16976,cRFiXLzcCOA,0,0.0,4.394,1,1,0,2,0
16977,cRFiXLzcCOA,1,6.187,17.673,1,1,0,1,0
16978,cRFiXLzcCOA,2,17.132,25.356,1,1,0,2,0
16979,cRFiXLzcCOA,3,24.356,28.18,1,1,0,2,0
16980,cR_KQlNhoNE,0,56.533,61.424,1,1,0,1,0
16981,cR_KQlNhoNE,1,76.996,84.342,1,1,0,1,0
16982,cR_KQlNhoNE,2,84.05,88.922,1,1,0,1,0
16983,cR_KQlNhoNE,3,111.668,116.549,1,1,1,1,0
16984,cR_KQlNhoNE,4,116.187,122.306,0,-1,1,-1,0
16985,cR_KQlNhoNE,5,121.715,129.19,0,-1,1,-1,0
16986,cR_KQlNhoNE,6,132.919,145.114,1,1,1,2,0
16987,cR_KQlNhoNE,7,144.114,160.539,1,1,1,1,0
16988,cR_KQlNhoNE,8,17.232,22.842,1,0,1,0,0
16989,cR_KQlNhoNE,9,22.62,27.391,0,-1,1,-1,0
16990,cS3BDGNDu_8,0,72.517,81.688,0,-1,2,-2,0
16991,cS3BDGNDu_8,1,15.855,29.676,0,-1,2,-1,0
16992,cSrM5mHACmA,0,11.1770975057,27.9390022676,1,1,1,1,0
16993,cSrM5mHACmA,1,32.4487528345,42.0369614512,1,1,0,1,0
16994,cSrM5mHACmA,2,45.858276644,47.5145124717,1,0,0,0,0
16995,cSraseCDilY,0,0.0,16.785,1,0,1,0,0
16996,cSraseCDilY,1,16.135,32.42,0,-1,5,-1,0
16997,cUm0TN3vXRc,0,5.329,15.349,0,-1,1,-2,0
16998,cUm0TN3vXRc,1,103.716,109.575,1,1,0,2,0
16999,cUm0TN3vXRc,2,14.349,23.5,0,-1,1,-1,0
17000,cUm0TN3vXRc,3,23.298,33.697,1,0,0,0,0
17001,cUm0TN3vXRc,4,32.697,44.872,1,1,0,1,0
17002,cUm0TN3vXRc,5,62.958,72.14,1,1,0,1,0
17003,cW-aX4dPVfk,0,-0.487528344671,2.69750566893,1,1,0,1,2
17004,cW-aX4dPVfk,1,2.03673469388,11.1782312925,1,0,0,0,2
17005,cW-aX4dPVfk,2,50.1873015873,55.00861678,1,0,0,0,2
17006,cW-aX4dPVfk,3,54.1183673469,65.0358276644,1,1,3,1,2
17007,cW-aX4dPVfk,4,64.1655328798,74.4045351474,1,1,0,2,2
17008,cW-aX4dPVfk,5,74.0231292517,84.4616780045,1,1,0,1,2
17009,cW-aX4dPVfk,6,84.1900226757,89.3605442177,1,1,0,2,2
17010,cW-aX4dPVfk,7,88.3605442177,92.9823129252,1,1,0,1,2
17011,cW-aX4dPVfk,8,93.6185941043,99.6471655329,1,0,0,0,2
17012,cW-aX4dPVfk,9,10.6770975057,20.0480725624,1,1,0,1,2
17013,cW-aX4dPVfk,10,99.604988662,102.271201814,1,0,3,0,2
17014,cW-aX4dPVfk,11,101.520634921,115.820408163,0,-1,1,-1,2
17015,cW-aX4dPVfk,12,115.618594104,123.423129252,1,1,0,3,2
17016,cW-aX4dPVfk,13,122.423129252,130.107936508,1,1,0,2,2
17017,cW-aX4dPVfk,14,129.526984127,133.330612245,1,1,0,2,2
17018,cW-aX4dPVfk,15,132.879365079,137.161904762,1,0,0,0,2
17019,cW-aX4dPVfk,16,136.720634921,145.343310658,1,1,0,2,2
17020,cW-aX4dPVfk,17,144.852154195,149.144671202,1,1,0,2,2
17021,cW-aX4dPVfk,18,150.229931973,154.791836735,1,1,0,2,2
17022,cW-aX4dPVfk,19,19.1777777778,22.652154195,1,0,4,0,2
17023,cW-aX4dPVfk,20,153.791836735,155.859410431,1,1,0,3,2
17024,cW-aX4dPVfk,21,155.318367347,159.151927438,1,1,1,1,2
17025,cW-aX4dPVfk,22,158.151927438,164.819047619,1,1,0,2,2
17026,cW-aX4dPVfk,23,163.948752834,173.379591837,1,1,0,2,2
17027,cW-aX4dPVfk,24,172.379591837,176.811791383,0,-1,1,-2,2
17028,cW-aX4dPVfk,25,175.85170068,180.094331066,1,1,0,2,2
17029,cW-aX4dPVfk,26,179.094331066,182.728344671,0,-1,1,-2,2
17030,cW-aX4dPVfk,27,182.177324263,190.420861678,1,1,0,1,2
17031,cW-aX4dPVfk,28,189.700226757,195.010430839,1,1,0,1,2
17032,cW-aX4dPVfk,29,194.239909297,200.857142857,1,1,0,2,2
17033,cW-aX4dPVfk,30,22.2707482993,27.5011337868,0,-1,1,-1,2
17034,cW-aX4dPVfk,31,200.116553288,208.978684807,1,1,0,2,2
17035,cW-aX4dPVfk,32,208.637188209,211.303401361,1,1,0,1,2
17036,cW-aX4dPVfk,33,27.2594104308,31.4421768707,1,1,0,1,2
17037,cW-aX4dPVfk,34,30.7514739229,33.347845805,1,0,0,0,2
17038,cW-aX4dPVfk,35,33.0861678005,41.1201814059,1,1,1,1,2
17039,cW-aX4dPVfk,36,40.5591836735,47.2562358277,1,1,0,1,2
17040,cW-aX4dPVfk,37,46.6353741497,51.1873015873,1,0,0,0,2
17041,cWN1bibicHc,0,54.517,63.509,1,1,0,1,0
17042,cWN1bibicHc,1,21.303,32.779,1,0,1,0,0
17043,cX8FScpsfLE,0,0.0,44.642,1,1,1,1,2
17044,cX8FScpsfLE,1,44.71,55.677,0,-1,1,-1,2
17045,cXu56oK462o,0,148.544,155.989,1,1,5,1,0
17046,cXu56oK462o,1,100.892,106.601,1,0,0,0,0
17047,cY8DcaHXNNs,0,19.467,33.627,1,1,0,1,2
17048,cY8DcaHXNNs,1,32.737,43.834,1,0,0,0,2
17049,cY8DcaHXNNs,2,60.264,69.276,1,1,0,1,2
17050,cZDAM6NjBzE,0,44.061,49.98,1,1,0,2,0
17051,cZDAM6NjBzE,1,49.299,54.24,1,1,0,1,0
17052,cZDAM6NjBzE,2,67.438,71.501,1,1,0,1,0
17053,cZDAM6NjBzE,3,8.123,15.089,1,1,0,1,0
17054,cZVM4svwE90,0,1.56780045351,4.19410430839,1,1,0,1,0
17055,cZVM4svwE90,1,34.5528344671,40.3319727891,1,1,0,1,0
17056,cZVM4svwE90,2,39.5215419501,46.1587301587,1,1,3,1,0
17057,cZVM4svwE90,3,45.2185941043,51.6462585034,1,1,0,1,0
17058,cZVM4svwE90,4,50.7560090703,58.4707482993,1,1,0,2,0
17059,cZVM4svwE90,5,57.8099773243,61.1047619048,1,1,0,1,0
17060,cZVM4svwE90,6,60.2843537415,74.1351473923,1,1,0,1,0
17061,cZVM4svwE90,7,73.6439909297,81.9074829932,1,1,0,1,0
17062,cZVM4svwE90,8,81.4462585034,85.8684807256,1,1,0,1,0
17063,cZVM4svwE90,9,84.8684807256,118.624036281,1,1,0,2,0
17064,cZVM4svwE90,10,117.903401361,127.98276644,1,1,0,1,0
17065,cZVM4svwE90,11,3.42358276644,5.82040816327,1,0,0,0,0
17066,cZVM4svwE90,12,127.331972789,143.896598639,1,1,0,1,0
17067,cZVM4svwE90,13,143.774603175,151.728798186,1,1,0,1,0
17068,cZVM4svwE90,14,151.477097506,160.329251701,1,1,0,1,0
17069,cZVM4svwE90,15,159.708390023,164.958730159,1,1,0,1,0
17070,cZVM4svwE90,16,164.577324263,166.83446712,1,0,0,0,0
